,Property Link,Date,Review Rating,Review Tagline,Comments
455,https://www.homeaway.com/vacation-rental/p1158702vb#reviews,"May 13, 2018",5/5,Everything it's reported to be and everything we needed!,"From start to finish an excellent getaway. Outstanding communication and access was seamless. The house is finely appointed and extremely well taken care of. Secure location and in the heart of things.

This is a posh pad that covers all of the bases and then some!

Stay here without question!

"
456,https://www.homeaway.com/vacation-rental/p1158702vb#reviews,"May 11, 2018",5/5,House is the perfect size and in a great location!,"This house worked great for us. There were three of us on a business trip to the Domain and we couldn't have asked for a better location. The house is beautiful and clean, the beds were super comfy and the owners thought of everything. We will definitely be back.

"
457,https://www.homeaway.com/vacation-rental/p1158702vb#reviews,"Apr 9, 2018",5/5,Comfortable and perfect location,"Access to 183, the Domain, and downtown are easy. The owners were so helpful and provided coffee items,paper products, and laundry products to make Austin life convenient for guests.

Our family of 6 including 2 kids were comfortable in this well maintained property.

Thanks Tina and John.

"
458,https://www.homeaway.com/vacation-rental/p1158702vb#reviews,"Mar 9, 2018",5/5,Perfect House,"Everyone loved the house!! It was great for the group that we had coming to Austin! Everything was pretty easy to find and it was super close to the Domain!! I’d stay there again!

"
459,https://www.homeaway.com/vacation-rental/p1158702vb#reviews,"Jan 2, 2018",5/5,"Condo is beautifully decorated, cozy and convenient.","Loved the condo, clean, cozy, convenient. It has 3 bedrooms and 3 bathrooms which makes it very convenient when travelling when more than 1 family. My sisters and met here in Austin to spend New Year’s and we have an amazing time. The weather was super cold, below freezing one day and Tina and John reach out to make sure we knew and to take the necessary precautions. I would not only recommend this property I would definitely consider renting it again.

"
460,https://www.homeaway.com/vacation-rental/p1158702vb#reviews,"Sep 16, 2017",5/5,Fantastic! Blown away!,"What a wonderful place! This home is modern, luxurious, homey and close to everything! AMAZING shopping and restaurants right nearby! Owner has certainly gone above and beyond in preparing the home - but service also above and beyond! Highly recommend - I was able to keep my car in the garage too!

"
461,https://www.homeaway.com/vacation-rental/p1158791vb#reviews,"Sep 24, 2018",1/5,Cockroaches. Every. Night. Do I have your attention?,"Before our stay the owners of this rental emailed us a very detailed house manual that included this statement: “One of the most important lessons that we have learned from the experience is managing expectations. Below, we will explain what we expect from you, and what you can expect from us.” It’s clear after our stay at this property that there is absolutely no concern or care for the renters’ experience or expectations. I can sadly say that staying at this house was the only bad experience during our trip to the funky (yet refined) city of Austin.

Amid several strict house rules in this house manual, including the guests having to pay for a plumber out of pocket if there is a clog in the house’s shoddy plumbing due to flushing normal amounts of toilet paper, there was no mention of expecting cockroaches even though they became a staple of our stay in the owner’s “home”. When we emailed the owners about our problem they responded asking if anyone had left the door open, which we did not. By that logic, if all of the cockroaches we saw came in through an open door then the handful of strategically placed roach traps throughout the entire house and the can of Raid roach spray that was in the cabinet under the sink must have, too.

When we get down to it, the problem wasn’t the cockroaches. We did some research and apparently roaches can be expected in certain parts of Austin, especially the older parts of the city, because nature. You can’t change that. But what one can change is their response to a person who is asking for your help and prioritizing their renters’ needs. Based on the miscommunication, avoidance, and general deference of responsibility we received from the owners it became clear that the only expectations being set were if we didn’t like what we received, including eight people performing nightly room and bed checks for cockroaches, then we could pack up and go. That's the kind of care and service we received during our stay and is why I can't recommend giving the owners of this property a single cent.

As I’m thinking about those fond memories I remember that at any moment a cockroach could have come skittering across my pillow and I am firmly brought back to reality. Do yourself a favor and find another place to stay.

"
462,https://www.homeaway.com/vacation-rental/p1158791vb#reviews,"Aug 8, 2018",5/5,Wonderful experience in this cool house.,"Everyone had plenty of space. The beds were comfortable and the rooms were light and airy. The neighborhood was nice, central and close to all the things we needed: Restaurants and bars. Chase was an attentive host, very welcoming and had everything we could need ready for us. We'll be back next time we're in Austin. Thank you Chase

"
463,https://www.homeaway.com/vacation-rental/p1158791vb#reviews,"Aug 1, 2018",5/5,excellent property.,"This is a great property for a large group. It is well maintained and clean. We were a group of professional men visiting Austin for a family reunion and found this location comfortable and easy to get around from. The owners were very responsive. We all agree we would rent this property again if we returned to Austin. Austin is a great place!

"
464,https://www.homeaway.com/vacation-rental/p1158791vb#reviews,"Jul 30, 2018",5/5,The best Austin experience,"Our group can't say enough positive things about the house, the host, and the whole Austin experience. We came with a bachelorette party and the house was perfectly suited for eating in, going out, and everything in between. It was also walking distance from museums, bars, restaurants, shops...the location was prime. The house fit a large group comfortably, was clean and well-stocked with everything that we needed. Chase was friendly, hospitable, and incredibly responsive. Needless to say, it was a great lodging experience and we were all sad to leave our Austin home. Thank you!

"
